race_id,candidates,inc,inc_party,inc_R,state,abbrev,winner,year
HI_sen_1992,"['√ Daniel Inouye (Democratic) 57.3', 'Rick Reed (Republican) 26.9', 'Linda Martin (Green) 13.7', 'Richard O. Rowland (Libertarian) 2.1', '\n']","Daniel Inouye
",D,0,Hawaii,HI,√ Daniel Inouye (Democratic) 57.3,1992
HI_sen_1994,"['√ Daniel Akaka (Democratic) 71.8', 'Maria Hustace (Republican) 24.2', 'Richard Rowland (Libertarian) 4', '\n']","Daniel Akaka
",D,0,Hawaii,HI,√ Daniel Akaka (Democratic) 71.8,1994
HI_sen_1998,"['√ Daniel Inouye (Democratic) 79.2', 'Crystal Young (Republican) 17.8', 'Lloyd Mallan (Libertarian) 3', '\n']","Daniel Inouye
",D,0,Hawaii,HI,√ Daniel Inouye (Democratic) 79.2,1998
HI_sen_2000,"['√ Daniel Akaka (Democratic) 72.7', 'John S. Carroll (Republican) 24.5', 'Lauri Clegg (Natural Law) 1.2', 'Lloyd Jeffrey Mallan (Libertarian) 0.9', 'David Porter (Constitution) 0.7', '\n']","Daniel Akaka
",D,0,Hawaii,HI,√ Daniel Akaka (Democratic) 72.7,2000
HI_sen_2004,"['√ Daniel Inouye (Democratic) 75.5', 'Campbell Cavasso (Republican) 21', 'James Brewer (Independent) 2.2', 'Lloyd Mallan (Libertarian) 1.3', '\n']","Daniel Inouye
",D,0,Hawaii,HI,√ Daniel Inouye (Democratic) 75.5,2004
HI_sen_2006,"['√ Daniel Akaka (Democratic) 61.4', 'Cynthia Thielen (Republican) 36.8', 'Lloyd Mallan (Libertarian) 1.9', '\n']","Daniel Akaka
",D,0,Hawaii,HI,√ Daniel Akaka (Democratic) 61.4,2006
HI_sen_2010,"['√ Daniel Inouye (Democratic) 74.8', 'Campbell Cavasso (Republican) 21.6', 'James Brewer (Green) 2.1', 'Jeff Mallan (Libertarian) 0.8', '\n']","Daniel Inouye
",D,0,Hawaii,HI,√ Daniel Inouye (Democratic) 74.8,2010
HI_sen_2012,"['√ Mazie Hirono (Democratic) 62.6', 'Linda Lingle (Republican) 37.4', '\n']","Daniel Akaka
",D,0,Hawaii,HI,√ Mazie Hirono (Democratic) 62.6,2012
HI_sen_2016,"['√ Brian Schatz (Democratic)[47] 73.6', 'John Carroll (Republican)[47] 22.2', '\n']","Brian Schatz
",D,0,Hawaii,HI,√ Brian Schatz (Democratic)[47] 73.6,2016
HI_sen_1990,"['√ Daniel Akaka (Democratic) 54.0', 'Pat Saiki (Republican) 44.6', 'Ken Schoolland (Libertarian) 1.4', '\n']","Daniel Akaka
",D,0,Hawaii,HI,√ Daniel Akaka (Democratic) 54.0,1990
HI_sen_2014,"['√ Brian Schatz (Democratic) 69.8', '[18]Campbell Cavasso (Republican) 27.7', '[19]Michael A. Kokoski (Libertarian) 2.5', '[20]\n']","Brian Schatz
",D,0,Hawaii,HI,√ Brian Schatz (Democratic) 69.8,2014
ID_sen_1980,"['√ Steve Symms (Republican) 49.7', 'Frank Church (Democratic) 48.8', 'Larry Fullmer (Libertarian) 1.5', '\n']","Frank Church
",D,0,Idaho,ID,√ Steve Symms (Republican) 49.7,1980
IL_sen_1980,"['√ Alan J. Dixon (Democratic) 56.0', ""Dave O'Neal (Republican) 42.5"", 'Bruce Green (Libertarian) 0.6', 'Sidney Lens (Independent) 0.4', 'Charles F. Wilson (Communist) 0.2', 'Michael Soriano (Workers World) 0.1', 'Burton L. Artz (Socialist Workers) 0.1', '\n']","Adlai Stevenson III
",D,0,Illinois,IL,√ Alan J. Dixon (Democratic) 56.0,1980
IL_sen_1986,"['√ Alan J. Dixon (Democratic) 65.4', 'Judy Koehler (Republican) 34.1', '\n']","Alan J. Dixon
",D,0,Illinois,IL,√ Alan J. Dixon (Democratic) 65.4,1986
IL_sen_1986,"['√ Alan J. Dixon (Democratic) 65.4', 'Judy Koehler (Republican) 34.1', '\n']","Alan J. Dixon
",D,0,Illinois,IL,√ Alan J. Dixon (Democratic) 65.4,1986
IL_sen_1986,"['√ Alan J. Dixon (Democratic) 65.4', 'Judy Koehler (Republican) 34.1', '\n']","Alan J. Dixon
",D,0,Illinois,IL,√ Alan J. Dixon (Democratic) 65.4,1986
IL_sen_1990,"['√ Paul Simon (Democratic) 64.9', 'Lynn Morley Martin (Republican) 35.1', '\n']","Paul Simon
",D,0,Illinois,IL,√ Paul Simon (Democratic) 64.9,1990
IL_sen_1992,"['√ Carol Moseley Braun (Democratic) 53.3', 'Richard S. Williamson (Republican) 43.1', 'Chad Koppie (Conservative) 2.0', 'Andrew B. Spiegel (Libertarian) 0.7', 'Charles A. Winter (Natural Law) 0.3', 'Alan J. Port (New Alliance) 0.3', 'Kathleen Kaku (Socialist Workers) 0.2', 'John Justice (Populist) 0.2', '\n']","Alan J. Dixon
",D,0,Illinois,IL,√ Carol Moseley Braun (Democratic) 53.3,1992
IL_sen_1996,"['√ Dick Durbin (Democratic) 56.1', 'Al Salvi (Republican) 40.7', 'Steven H. Perry (Reform) 1.4', 'Robin J. Miller (Libertarian) 1', 'Chad Koppie (U.S. Taxpayers) 0.4', 'James E. Davis (Natural Law) 0.3', '\n']","Paul Simon
",D,0,Illinois,IL,√ Dick Durbin (Democratic) 56.1,1996
IL_sen_1998,"['√ Peter Fitzgerald (Republican) 50.3', 'Carol Moseley Braun (Democratic) 47.4', 'Don A. Torgersen (Reform) 2.2', 'Raymond W. Stalker (U.S. Taxpayers) 0.01', '\n']","Carol Moseley Braun
",D,0,Illinois,IL,√ Peter Fitzgerald (Republican) 50.3,1998
IL_sen_2002,"['√ Dick Durbin (Democratic) 60.3', 'Jim Durkin (Republican) 38', 'Steven Burgauer (Libertarian) 1.6', '\n']","Dick Durbin
",D,0,Illinois,IL,√ Dick Durbin (Democratic) 60.3,2002
IL_sen_2002,"['√ Dick Durbin (Democratic) 60.3', 'Jim Durkin (Republican) 38', 'Steven Burgauer (Libertarian) 1.6', '\n']","Dick Durbin
",D,0,Illinois,IL,√ Dick Durbin (Democratic) 60.3,2002
IL_sen_2002,"['√ Dick Durbin (Democratic) 67.8', 'Steve Sauerberg (Republican) 28.5', 'Kathy Cummings (Green)  2.2', 'Larry Stafford (Libertarian) 0.9', 'Chad Koppie (Constitution) 0.5', '\n']","Dick Durbin
",D,0,Illinois,IL,√ Dick Durbin (Democratic) 67.8,2002
IL_sen_2010,"['√ Mark Kirk (Republican) 48.2', 'Alexi Giannoulias (Democratic) 46.3', 'LeAlan Jones (Green) 3.2', 'Mike Labino (Libertarian) 2.4', '\n']","Roland Burris
",D,0,Illinois,IL,√ Mark Kirk (Republican) 48.2,2010
IL_sen_2014,"['√ Dick Durbin (Democratic) 53.5', '[51]Jim Oberweis (Republican) 42.7', '[52]Sharon Hansen (Libertarian) 3.8', '[53]\n']","Dick Durbin
",D,0,Illinois,IL,√ Dick Durbin (Democratic) 53.5,2014
IL_sen_2010,"['√ Mark Kirk (Republican) 48.2', 'Alexi Giannoulias (Democratic) 46.3', 'LeAlan Jones (Green) 3.2', 'Mike Labino (Libertarian) 2.4', '\n']","Roland Burris
",D,0,Illinois,IL,√ Mark Kirk (Republican) 48.2,2010
IN_sen_1976,"['√ Richard Lugar (Republican) 58.8', 'Vance Hartke (Democratic) 40.5', '\n']","Vance Hartke
",D,0,Indiana,IN,√ Richard Lugar (Republican) 58.8,1976
IN_sen_1980,"['√ Dan Quayle (Republican) 53.8', 'Birch Bayh (Democratic) 46.2', '\n']","Birch Bayh
",D,0,Indiana,IN,√ Dan Quayle (Republican) 53.8,1980
IN_sen_2004,"['√ Evan Bayh (Democratic) 62', 'Marvin Scott (Republican) 37', 'Albert Barger (Libertarian) 1', '\n']","Evan Bayh
",D,0,Indiana,IN,√ Evan Bayh (Democratic) 62,2004
IN_sen_2010,"['√ Dan Coats (Republican) 54.6', 'Brad Ellsworth (Democratic) 40.0', 'Rebecca Sink-Burris (Libertarian) 5.4', '\n']","Evan Bayh
",D,0,Indiana,IN,√ Dan Coats (Republican) 54.6,2010
IA_sen_1978,"['√ Roger Jepsen (Republican) 51.1', 'Dick Clark (Democratic) 47.9', 'Gerald Leo Baker (Independent) 0.5', 'Ben L. Olson (Libertarian) 0.4', '\n']","Dick Clark
",D,0,Iowa,IA,√ Roger Jepsen (Republican) 51.1,1978
IA_sen_1980,"['√ Chuck Grassley (Republican) 53.5', 'John Culver (Democratic) 45.5', 'Garry De Young (Independent) 0.5', 'Robert V. Hengerer (Libertarian) 0.3', 'John Ingram Henderson (Independent) 0.2', '\n']","John Culver
",D,0,Iowa,IA,√ Chuck Grassley (Republican) 53.5,1980
IA_sen_1990,"['√ Tom Harkin (Democratic) 54.0', 'Tom Tauke (Republican) 46.0', '\n']","Tom Harkin
",D,0,Iowa,IA,√ Tom Harkin (Democratic) 54.0,1990
IA_sen_1996,"['√ Tom Harkin (Democratic) 51.8', 'Jim Ross Lightfoot (Republican) 46.7', 'Sue Atkinson (Independent) 0.8', 'Fred Gratzon (Natural Law) 0.3', 'Joe Sulentic (Independent) 0.2', 'Shirley E. Pena (Socialist Workers) 0.2', '\n']","Tom Harkin
",D,0,Iowa,IA,√ Tom Harkin (Democratic) 51.8,1996
IA_sen_2002,"['√ Tom Harkin (Democratic) 54.2', 'Greg Ganske (Republican) 43.8', 'Tim Harthan (Green) 1.1', 'Richard J. Moore (Libertarian) 0.9', '\n']","Tom Harkin
",D,0,Iowa,IA,√ Tom Harkin (Democratic) 54.2,2002
IA_sen_2002,"['√ Tom Harkin (Democratic) 54.2', 'Greg Ganske (Republican) 43.8', 'Tim Harthan (Green) 1.1', 'Richard J. Moore (Libertarian) 0.9', '\n']","Tom Harkin
",D,0,Iowa,IA,√ Tom Harkin (Democratic) 54.2,2002
IA_sen_2002,"['√ Tom Harkin (Democratic) 62.7', 'Christopher Reed (Republican) 37.3', '\n']","Tom Harkin
",D,0,Iowa,IA,√ Tom Harkin (Democratic) 62.7,2002
IA_sen_2014,"['√ Joni Ernst (Republican) 52.1', '[55]Bruce Braley (Democratic) 43.8', '[56]Rick Stewart (Independent) 2.4', 'Doug Butzier (Libertarian) 0.7', '[57]Bob Quast (Independent) 0.5', '[58]Ruth Smith (Independent) 0.4', '\n']","Tom Harkin
",D,0,Iowa,IA,√ Joni Ernst (Republican) 52.1,2014
KY_sen_1978,"['√ Walter Huddleston (Democratic) 61.0', 'Louis Guenthner (Republican) 36.9', 'Anthony A. McCord (American) 2.1', '\n']","Walter Huddleston
",D,0,Kentucky,KY,√ Walter Huddleston (Democratic) 61.0,1978
KY_sen_1980,"['√ Wendell H. Ford (Democratic) 65.1', 'Mary L. Foust (Republican) 34.9', '\n']","Wendell H. Ford
",D,0,Kentucky,KY,√ Wendell H. Ford (Democratic) 65.1,1980
KY_sen_1984,"['√ Mitch McConnell (Republican) 49.9', 'Walter Huddleston (Democratic) 49.5', 'Dave Welters (Socialist Workers) 0.6', '\n']","Walter Huddleston
",D,0,Kentucky,KY,√ Mitch McConnell (Republican) 49.9,1984
KY_sen_1986,"['√ Wendell H. Ford (Democratic) 74.3', 'Jackson M. Andrews (Republican) 25.7', '\n']","Wendell H. Ford
",D,0,Kentucky,KY,√ Wendell H. Ford (Democratic) 74.3,1986
KY_sen_1984,"['√ Mitch McConnell (Republican) 49.9', 'Walter Huddleston (Democratic) 49.5', 'Dave Welters (Socialist Workers) 0.6', '\n']","Walter Huddleston
",D,0,Kentucky,KY,√ Mitch McConnell (Republican) 49.9,1984
KY_sen_1986,"['√ Wendell H. Ford (Democratic) 74.3', 'Jackson M. Andrews (Republican) 25.7', '\n']","Wendell H. Ford
",D,0,Kentucky,KY,√ Wendell H. Ford (Democratic) 74.3,1986
KY_sen_1986,"['√ Wendell H. Ford (Democratic) 74.3', 'Jackson M. Andrews (Republican) 25.7', '\n']","Wendell H. Ford
",D,0,Kentucky,KY,√ Wendell H. Ford (Democratic) 74.3,1986
KY_sen_1992,"['√ Wendell H. Ford (Democratic) 62.9', 'David Williams (Republican) 35.8', 'James Ridenour (Libertarian) 1.3', '\n']","Wendell H. Ford
",D,0,Kentucky,KY,√ Wendell H. Ford (Democratic) 62.9,1992
KY_sen_1998,"['√ Jim Bunning (Republican) 49.7', 'Scotty Baesler (Democratic) 49.2', 'Charles R. Arbegust (Reform) 1.1', '\n']","Wendell Ford
",D,0,Kentucky,KY,√ Jim Bunning (Republican) 49.7,1998
LA_sen_1978,"['√ J. Bennett Johnston (Democratic) 59.4', 'Woody Jenkins (Democratic) 40.6', '\n']","J. Bennett Johnston
",D,0,Louisiana,LA,√ J. Bennett Johnston (Democratic) 59.4,1978
LA_sen_1980,"['√ Russell B. Long (Democratic) 57.64', 'Woody Jenkins (Democratic) 38.75', 'Jerry Bardwell (Republican) 1.64', 'Robert M. Ross (Republican) 1.21', 'Naomi Bracy (No Party) .76', '\n']","Russell B. Long
",D,0,Louisiana,LA,√ Russell B. Long (Democratic) 57.64,1980
LA_sen_1984,"['√ Bennett Johnston Jr. (Democratic) 85.7', 'Robert Max Ross (Republican) 8.9', '\n']","J. Bennett Johnston
",D,0,Louisiana,LA,√ Bennett Johnston Jr. (Democratic) 85.7,1984
LA_sen_1986,"['√ John Breaux (Democratic) 52.8', 'Henson Moore (Republican) 47.2', '\n']","Russell B. Long
",D,0,Louisiana,LA,√ John Breaux (Democratic) 52.8,1986
LA_sen_1984,"['√ Bennett Johnston Jr. (Democratic) 85.7', 'Robert Max Ross (Republican) 8.9', '\n']","J. Bennett Johnston
",D,0,Louisiana,LA,√ Bennett Johnston Jr. (Democratic) 85.7,1984
LA_sen_1986,"['√ John Breaux (Democratic) 52.8', 'Henson Moore (Republican) 47.2', '\n']","Russell B. Long
",D,0,Louisiana,LA,√ John Breaux (Democratic) 52.8,1986
LA_sen_1986,"['√ John Breaux (Democratic) 52.8', 'Henson Moore (Republican) 47.2', '\n']","Russell B. Long
",D,0,Louisiana,LA,√ John Breaux (Democratic) 52.8,1986
LA_sen_1990,"['√ Bennett Johnston Jr. (Democratic) 53', 'David Duke (Republican) 44', '\n']","J. Bennett Johnston
",D,0,Louisiana,LA,√ Bennett Johnston Jr. (Democratic) 53,1990
LA_sen_1992,"['√ John Breaux (Democratic) 73.07', 'Jon Khachaturian (Independent) 8.9', 'Lyle Stockstill (Republican) 8.3', ' Nick Accardo (Democratic) 5.4', 'Fred Clegg Strong (Republican) 4.3', '\n']","John Breaux
",D,0,Louisiana,LA,√ John Breaux (Democratic) 73.07,1992
LA_sen_1996,"['√ Mary Landrieu (Democratic) 50.1', 'Woody Jenkins (Republican) 49.9', '\n']","Bennett Johnston
",D,0,Louisiana,LA,√ Mary Landrieu (Democratic) 50.1,1996
LA_sen_1998,"['√ John Breaux (Democratic) 64', 'Jim Donelon (Republican) 32', '\n']","John Breaux
",D,0,Louisiana,LA,√ John Breaux (Democratic) 64,1998
LA_sen_2002,"['√ Mary Landrieu (Democratic) 51.7', 'Suzanne Haik Terrell (Republican) 48.3', '\n']","Mary Landrieu
",D,0,Louisiana,LA,√ Mary Landrieu (Democratic) 51.7,2002
LA_sen_2002,"['√ Mary Landrieu (Democratic) 51.7', 'Suzanne Haik Terrell (Republican) 48.3', '\n']","Mary Landrieu
",D,0,Louisiana,LA,√ Mary Landrieu (Democratic) 51.7,2002
LA_sen_2004,"['√ David Vitter (Republican) 51', 'Chris John (Democratic) 29', 'John N. Kennedy (Democratic) 15', 'Arthur Morrell (Democratic) 3', 'Richard Fontanesi (Independent) 1', 'R.A. Galan (Independent) 1', 'Sam Melton (Democratic) 1', '\n']","John Breaux
",D,0,Louisiana,LA,√ David Vitter (Republican) 51,2004
LA_sen_2002,"['√ Mary Landrieu (Democratic) 52.1', 'John Neely Kennedy (Republican) 45.7', 'Richard Fontanesi (Libertarian) 1.0', 'Jay Patel (Independent) 0.7', 'Robert Stewart (Independent) 0.5', '\n']","Mary Landrieu
",D,0,Louisiana,LA,√ Mary Landrieu (Democratic) 52.1,2002
LA_sen_2014,"[' √ Bill Cassidy (Republican) 55.9', '[64]Mary Landrieu (Democratic) 44.1', '[65]\n']","Mary Landrieu
",D,0,Louisiana,LA, √ Bill Cassidy (Republican) 55.9,2014
ME_sen_1976,"['√ Edmund Muskie (Democratic) 60.2', 'Robert A. G. Monks (Republican) 39.8', '\n']","Edmund Muskie
",D,0,Maine,ME,√ Edmund Muskie (Democratic) 60.2,1976
ME_sen_1978,"['√ William Cohen (Republican) 56.6', 'William Hathaway (Democratic) 33.9', 'Hayes E. Gahagan (Independent) 7.4', 'John J. Jannace (Independent) 1.5', 'Plato Truman (Independent) 0.6', '\n']","William Hathaway
",D,0,Maine,ME,√ William Cohen (Republican) 56.6,1978
ME_sen_1982,"['√ George Mitchell (Democratic) 60.9', 'David F. Emery (Republican) 39.1', '\n']","George J. Mitchell
",D,0,Maine,ME,√ George Mitchell (Democratic) 60.9,1982
ME_sen_1982,"['√ George Mitchell (Democratic) 60.9', 'David F. Emery (Republican) 39.1', '\n']","George J. Mitchell
",D,0,Maine,ME,√ George Mitchell (Democratic) 60.9,1982
ME_sen_1988,"['√ George J. Mitchell (Democratic) 81.1', 'Jasper S. Wyman (Republican) 18.9', '\n']","George J. Mitchell
",D,0,Maine,ME,√ George J. Mitchell (Democratic) 81.1,1988
ME_sen_1994,"['√ Olympia Snowe (Republican) 60.2', 'Thomas Andrews (Democratic) 36.4', 'Plato Truman (Independent) 3.4', '\n']","George J. Mitchell
",D,0,Maine,ME,√ Olympia Snowe (Republican) 60.2,1994
MD_sen_1982,"['√ Paul Sarbanes (Democratic) 63.5', 'Lawrence Hogan (Republican) 36.5', '\n']","Paul Sarbanes
",D,0,Maryland,MD,√ Paul Sarbanes (Democratic) 63.5,1982
MD_sen_1982,"['√ Paul Sarbanes (Democratic) 63.5', 'Lawrence Hogan (Republican) 36.5', '\n']","Paul Sarbanes
",D,0,Maryland,MD,√ Paul Sarbanes (Democratic) 63.5,1982
MD_sen_1988,"['√ Paul Sarbanes (Democratic) 61.8', 'Alan Keyes (Republican) 38.2', '\n']","Paul Sarbanes
",D,0,Maryland,MD,√ Paul Sarbanes (Democratic) 61.8,1988
MD_sen_1992,"['√ Barbara Mikulski (Democratic) 71.0', 'Alan Keyes (Republican) 29.0', '\n']","Barbara Mikulski
",D,0,Maryland,MD,√ Barbara Mikulski (Democratic) 71.0,1992
MD_sen_1994,"['√ Paul Sarbanes (Democratic) 59.1', 'Bill Brock (Republican) 40.9', '\n']","Paul Sarbanes
",D,0,Maryland,MD,√ Paul Sarbanes (Democratic) 59.1,1994
MD_sen_1998,"['√ Barbara Mikulski (Democratic) 70.5', 'Ross Pierpont (Republican) 29.5', '\n']","Barbara Mikulski
",D,0,Maryland,MD,√ Barbara Mikulski (Democratic) 70.5,1998
MD_sen_2000,"['√ Paul Sarbanes (Democratic) 63.2', 'Paul Rappaport (Republican) 36.7', '\n']","Paul Sarbanes
",D,0,Maryland,MD,√ Paul Sarbanes (Democratic) 63.2,2000
MD_sen_2004,"['√ Barbara Mikulski (Democratic) 64.8', 'E. J. Pipkin (Republican) 33.7', 'Maria Allwine (Green) 1.1', 'Thomas Trump (Constitution) 0.4', '\n']","Barbara Mikulski
",D,0,Maryland,MD,√ Barbara Mikulski (Democratic) 64.8,2004
MD_sen_2006,"['√ Ben Cardin (Democratic) 54.2', 'Michael Steele (Republican) 44.2', 'Kevin Zeese (Green) 1.5', '\n']","Paul Sarbanes
",D,0,Maryland,MD,√ Ben Cardin (Democratic) 54.2,2006
MD_sen_2010,"['√ Barbara Mikulski (Democratic) 61.8', 'Eric Wargotz (Republican) 36.3', 'Kenniss Henry (Green) 1.1', 'Richard Shawver (Constitution) 0.8', '\n']","Barbara Mikulski
",D,0,Maryland,MD,√ Barbara Mikulski (Democratic) 61.8,2010
MD_sen_2012,"['√ Ben Cardin (Democratic) 56.0', 'Dan Bongino (Republican) 26.3', '[25]Rob Sobhani (Independent) 16.4', '[26]Dean Ahmad (Libertarian) 1.2', '[27]\n']","Ben Cardin
",D,0,Maryland,MD,√ Ben Cardin (Democratic) 56.0,2012
MD_sen_2016,"['√ Chris Van Hollen (Democratic)[67] 60.9', 'Kathy Szeliga (Republican)[68] 35.7', 'Margaret Flowers (Green)[69]\n']","Barbara Mikulski
",D,0,Maryland,MD,√ Chris Van Hollen (Democratic)[67] 60.9,2016
MA_sen_1976,"['√ Ted Kennedy (Democratic) 69.3', 'Michael S. Robertson (Republican) 29.0', 'Carol Henderson Evans (Soc. Workers) 1.1', 'H. Graham Lowry (U.S. Labor) 0.6', '\n']","Ted Kennedy
",D,0,Massachusetts,MA,√ Ted Kennedy (Democratic) 69.3,1976
MA_sen_1982,"['√ Ted Kennedy (Democratic) 60.8', 'Ray Shamie (Republican) 38.3', 'Howard S. Katz (Libertarian) 0.9', '\n']","Ted Kennedy
",D,0,Massachusetts,MA,√ Ted Kennedy (Democratic) 60.8,1982
MA_sen_1984,"['√ John Kerry (Democratic) 55.1', 'Ray Shamie (Republican) 44.9', '\n']","Paul Tsongas
",D,0,Massachusetts,MA,√ John Kerry (Democratic) 55.1,1984
MA_sen_1982,"['√ Ted Kennedy (Democratic) 60.8', 'Ray Shamie (Republican) 38.3', 'Howard S. Katz (Libertarian) 0.9', '\n']","Ted Kennedy
",D,0,Massachusetts,MA,√ Ted Kennedy (Democratic) 60.8,1982
MA_sen_1984,"['√ John Kerry (Democratic) 55.1', 'Ray Shamie (Republican) 44.9', '\n']","Paul Tsongas
",D,0,Massachusetts,MA,√ John Kerry (Democratic) 55.1,1984
MA_sen_1988,"['√ Ted Kennedy (Democratic) 65.0', 'Joe Malone (Republican) 33.9', 'Mary Fridley (New Alliance) 0.6', 'Freda Lee Nason (Libertarian) 0.5', '\n']","Ted Kennedy
",D,0,Massachusetts,MA,√ Ted Kennedy (Democratic) 65.0,1988
MA_sen_1990,"['√ John Kerry (Democratic) 56.9', 'Jim Rappaport (Republican) 43.1', '\n']","John Kerry
",D,0,Massachusetts,MA,√ John Kerry (Democratic) 56.9,1990
MA_sen_1994,"['√ Ted Kennedy (Democratic) 58.1', 'Mitt Romney (Republican) 41', 'Lauraleigh Dozier (Libertarian) 0.7', 'William A. Ferguson, Jr. (LaRouche Was Right) 0.2', '\n']","Ted Kennedy
",D,0,Massachusetts,MA,√ Ted Kennedy (Democratic) 58.1,1994
MA_sen_1996,"['√ John Kerry (Democratic) 52.2', 'William Weld (Republican) 44.7', 'Susan Gallagher (Conservative) 2.7', 'Robert Stowe (Natural Law) 0.3', '\n']","John Kerry
",D,0,Massachusetts,MA,√ John Kerry (Democratic) 52.2,1996
MA_sen_2000,"['√ Ted Kennedy (Democratic) 72.9', 'Jack E. Robinson III (Republican) 12.9', 'Carla Howell (Libertarian) 11.9', 'Philip F. Lawler (Constitution) 1.62', 'Dale Friedgen (Independent) 0.5', '\n']","Ted Kennedy
",D,0,Massachusetts,MA,√ Ted Kennedy (Democratic) 72.9,2000
MA_sen_2002,"['√ John Kerry (Democratic) 72.3', 'Michael E. Cloud (Libertarian) 16.6', 'Blank/Scattering 9.6', 'Randall Forsberg, Write-in 1.1', 'Other 0.3', '\n']","John Kerry
",D,0,Massachusetts,MA,√ John Kerry (Democratic) 72.3,2002
MA_sen_2002,"['√ John Kerry (Democratic) 72.3', 'Michael E. Cloud (Libertarian) 16.6', 'Blank/Scattering 9.6', 'Randall Forsberg, Write-in 1.1', 'Other 0.3', '\n']","John Kerry
",D,0,Massachusetts,MA,√ John Kerry (Democratic) 72.3,2002
MA_sen_2006,"['√ Ted Kennedy (Democratic) 69.5', 'Kenneth Chase (Republican) 30.5', '\n']","Ted Kennedy
",D,0,Massachusetts,MA,√ Ted Kennedy (Democratic) 69.5,2006
MA_sen_2002,"['√ John Kerry (Democratic) 65.8', 'Jeff Beatty (Republican) 31.0', 'Robert Underwood (Libertarian) 3.2', '\n']","John Kerry
",D,0,Massachusetts,MA,√ John Kerry (Democratic) 65.8,2002
MA_sen_2014,"['√ Ed Markey (Democratic) 62.0', '[68]Brian Herr (Republican) 38.0', '[69]\n']","Ed Markey
",D,0,Massachusetts,MA,√ Ed Markey (Democratic) 62.0,2014
MA_sen_2010,"['√ Scott Brown (Republican) 51.9', 'Martha Coakley (Democratic) 47.1', ' Joseph L. Kennedy (Libertarian) 1.0', '\n']","Paul G. Kirk
",D,0,Massachusetts,MA,√ Scott Brown (Republican) 51.9,2010
MI_sen_1976,"['√ Donald W. Riegle Jr. (Democratic) 52.5', 'Marvin L. Esch (Republican) 46.8', '\n']","Philip Hart
",D,0,Michigan,MI,√ Donald W. Riegle Jr. (Democratic) 52.5,1976
MI_sen_1982,"['√ Don Riegle (Democratic) 57.7', 'Philip Ruppe (Republican) 40.9', '\n']","Donald W. Riegle Jr.
",D,0,Michigan,MI,√ Don Riegle (Democratic) 57.7,1982
MI_sen_1984,"['√ Carl Levin (Democratic) 51.8', 'Jack R. Lousma (Republican) 47.2', '\n']","Carl Levin
",D,0,Michigan,MI,√ Carl Levin (Democratic) 51.8,1984
MI_sen_1982,"['√ Don Riegle (Democratic) 57.7', 'Philip Ruppe (Republican) 40.9', '\n']","Donald W. Riegle Jr.
",D,0,Michigan,MI,√ Don Riegle (Democratic) 57.7,1982
MI_sen_1984,"['√ Carl Levin (Democratic) 51.8', 'Jack R. Lousma (Republican) 47.2', '\n']","Carl Levin
",D,0,Michigan,MI,√ Carl Levin (Democratic) 51.8,1984
MI_sen_1988,"['√ Donald W. Riegle Jr. (Democratic) 60.4', 'James Whitney Dunn (Republican) 38.5', 'Dick Jacobs (Libertarian) 0.8', 'Sally Bier (Workers Against Concessions) 0.3', '\n']","Donald W. Riegle Jr.
",D,0,Michigan,MI,√ Donald W. Riegle Jr. (Democratic) 60.4,1988
